Systemdate,Applewood.InfoHighDump.signal_level,Applewood.InfoHighDump.latency_max_ms,Applewood.InfoHighDump.latency_packet_loss_count,Applewood.InfoHighDump.lte_state,Applewood.InfoHighDump.rssi,Applewood.InfoHighDump.rsrq,Applewood.InfoHighDump.rsrp,Applewood.InfoHighDump.rx_channel,Applewood.InfoHighDump.tx_channel,Applewood.InfoHighDump.band
2026-01-30T14:46:26,31,106,0,4,-47,-13,-76,66961,131697,eutran-66
2026-01-30T14:46:41,30,106,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T14:46:52,30,106,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T14:47:07,31,106,0,4,-51,-11,-79,66961,131697,eutran-66
2026-01-30T14:47:26,30,106,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T14:47:41,31,106,0,4,-51,-11,-78,66961,131697,eutran-66
2026-01-30T14:47:56,31,106,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T14:48:11,31,106,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T14:48:26,31,106,0,4,-51,-11,-79,66961,131697,eutran-66
2026-01-30T14:48:41,30,106,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T14:48:56,30,106,0,4,-53,-12,-81,66961,131697,eutran-66
2026-01-30T14:49:11,30,106,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T14:49:26,31,106,0,4,-50,-11,-81,66961,131697,eutran-66
2026-01-30T14:49:41,31,106,0,4,-47,-14,-81,66961,131697,eutran-66
2026-01-30T14:49:56,31,106,0,4,-50,-11,-81,66961,131697,eutran-66
2026-01-30T14:50:11,31,106,0,4,-51,-12,-82,66961,131697,eutran-66
2026-01-30T14:50:26,31,106,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T14:50:41,31,106,0,4,-46,-12,-78,66961,131697,eutran-66
2026-01-30T14:50:56,31,106,0,4,-49,-13,-81,66961,131697,eutran-66
2026-01-30T14:51:11,31,106,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T14:51:26,31,106,0,4,-48,-14,-81,66961,131697,eutran-66
2026-01-30T14:51:41,31,106,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T14:51:56,31,106,0,4,-47,-13,-80,66961,131697,eutran-66
2026-01-30T14:52:11,31,106,0,4,-48,-14,-80,66961,131697,eutran-66
2026-01-30T14:52:26,31,106,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T14:52:41,31,106,0,4,-48,-14,-80,66961,131697,eutran-66
2026-01-30T14:52:56,30,106,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T14:53:11,31,106,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T14:53:26,30,106,0,4,-53,-9,-81,66961,131697,eutran-66
2026-01-30T14:53:38,30,106,0,4,-53,-9,-81,66961,131697,eutran-66
2026-01-30T14:53:56,31,106,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T14:54:11,31,106,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T14:54:26,31,106,0,4,-51,-14,-82,66961,131697,eutran-66
2026-01-30T14:54:41,31,106,0,4,-47,-13,-80,66961,131697,eutran-66
2026-01-30T14:54:56,31,106,0,4,-51,-11,-79,66961,131697,eutran-66
2026-01-30T14:55:11,30,106,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T14:55:26,31,106,0,4,-47,-11,-76,66961,131697,eutran-66
2026-01-30T14:55:41,31,106,0,4,-48,-13,-81,66961,131697,eutran-66
2026-01-30T14:55:56,31,106,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T14:56:11,31,106,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T14:56:26,31,106,0,4,-51,-12,-82,66961,131697,eutran-66
2026-01-30T14:56:41,31,106,0,4,-46,-14,-77,66961,131697,eutran-66
2026-01-30T14:56:56,31,106,0,4,-51,-9,-78,66961,131697,eutran-66
2026-01-30T14:57:11,31,106,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T14:57:26,30,106,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T14:57:41,31,106,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T14:57:56,30,106,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T14:58:11,31,106,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T14:58:26,31,50,0,4,-44,-14,-80,66961,131697,eutran-66
2026-01-30T14:58:41,31,50,0,4,-50,-11,-81,66961,131697,eutran-66
2026-01-30T14:58:57,31,50,0,4,-52,-13,-81,66961,131697,eutran-66
2026-01-30T14:59:11,30,50,0,4,-53,-12,-81,66961,131697,eutran-66
2026-01-30T14:59:27,31,50,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T14:59:42,31,50,0,4,-49,-14,-81,66961,131697,eutran-66
2026-01-30T14:59:53,31,50,0,4,-49,-14,-81,66961,131697,eutran-66
2026-01-30T15:00:08,31,50,0,4,-47,-12,-81,66961,131697,eutran-66
2026-01-30T15:00:27,31,50,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:00:42,31,50,0,4,-51,-13,-81,66961,131697,eutran-66
2026-01-30T15:00:57,31,50,0,4,-49,-13,-81,66961,131697,eutran-66
2026-01-30T15:01:12,31,50,0,4,-52,-10,-81,66961,131697,eutran-66
2026-01-30T15:01:27,31,50,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:01:42,31,50,0,4,-51,-10,-79,66961,131697,eutran-66
2026-01-30T15:01:57,30,50,0,4,-53,-12,-81,66961,131697,eutran-66
2026-01-30T15:02:12,31,50,0,4,-51,-10,-81,66961,131697,eutran-66
2026-01-30T15:02:27,31,50,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:02:42,30,50,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T15:02:57,30,50,0,4,-53,-12,-82,66961,131697,eutran-66
2026-01-30T15:03:12,31,50,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T15:03:27,31,50,0,4,-50,-11,-81,66961,131697,eutran-66
2026-01-30T15:03:42,30,78,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:03:57,31,78,0,4,-49,-12,-80,66961,131697,eutran-66
2026-01-30T15:04:12,31,78,0,4,-50,-12,-80,66961,131697,eutran-66
2026-01-30T15:04:27,31,78,0,4,-49,-13,-80,66961,131697,eutran-66
2026-01-30T15:04:42,31,78,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:04:57,31,78,0,4,-45,-16,-81,66961,131697,eutran-66
2026-01-30T15:05:12,31,78,0,4,-52,-13,-81,66961,131697,eutran-66
2026-01-30T15:05:27,31,78,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:05:42,31,78,0,4,-46,-16,-81,66961,131697,eutran-66
2026-01-30T15:05:57,31,78,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:06:12,31,78,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:06:27,31,78,0,4,-49,-13,-82,66961,131697,eutran-66
2026-01-30T15:06:39,31,78,0,4,-49,-13,-82,66961,131697,eutran-66
2026-01-30T15:06:57,31,78,0,4,-52,-11,-82,66961,131697,eutran-66
2026-01-30T15:07:12,31,78,0,4,-47,-13,-81,66961,131697,eutran-66
2026-01-30T15:07:27,30,78,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:07:42,31,78,0,4,-50,-12,-82,66961,131697,eutran-66
2026-01-30T15:07:57,30,78,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:08:12,31,78,0,4,-49,-10,-78,66961,131697,eutran-66
2026-01-30T15:08:27,30,78,0,4,-53,-10,-80,66961,131697,eutran-66
2026-01-30T15:08:42,30,78,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:08:57,31,78,0,4,-51,-13,-81,66961,131697,eutran-66
2026-01-30T15:09:12,30,78,0,4,-53,-12,-81,66961,131697,eutran-66
2026-01-30T15:09:27,31,78,0,4,-45,-14,-81,66961,131697,eutran-66
2026-01-30T15:09:42,30,78,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:09:57,31,78,0,4,-47,-15,-81,66961,131697,eutran-66
2026-01-30T15:10:12,31,78,0,4,-51,-13,-83,66961,131697,eutran-66
2026-01-30T15:10:27,29,78,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T15:10:42,31,78,0,4,-46,-13,-80,66961,131697,eutran-66
2026-01-30T15:10:57,31,78,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:11:12,30,78,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:11:27,31,78,0,4,-52,-11,-82,66961,131697,eutran-66
2026-01-30T15:11:42,31,78,0,4,-52,-10,-81,66961,131697,eutran-66
2026-01-30T15:11:57,31,78,0,4,-52,-11,-82,66961,131697,eutran-66
2026-01-30T15:12:12,31,78,0,4,-49,-14,-81,66961,131697,eutran-66
2026-01-30T15:12:27,31,78,0,4,-48,-14,-83,66961,131697,eutran-66
2026-01-30T15:12:43,31,78,0,4,-47,-14,-80,66961,131697,eutran-66
2026-01-30T15:12:54,31,78,0,4,-47,-14,-80,66961,131697,eutran-66
2026-01-30T15:13:10,30,78,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:13:28,30,78,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T15:13:43,31,78,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:13:58,31,78,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:14:13,31,78,0,4,-50,-14,-84,66961,131697,eutran-66
2026-01-30T15:14:28,31,78,0,4,-51,-12,-82,66961,131697,eutran-66
2026-01-30T15:14:43,31,78,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:14:58,31,78,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:15:13,31,78,0,4,-52,-13,-81,66961,131697,eutran-66
2026-01-30T15:15:28,31,78,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:15:43,30,78,0,4,-53,-12,-82,66961,131697,eutran-66
2026-01-30T15:15:58,31,78,0,4,-49,-13,-83,66961,131697,eutran-66
2026-01-30T15:16:13,31,78,0,4,-48,-13,-80,66961,131697,eutran-66
2026-01-30T15:16:28,31,78,0,4,-50,-11,-82,66961,131697,eutran-66
2026-01-30T15:16:43,31,78,0,4,-52,-13,-81,66961,131697,eutran-66
2026-01-30T15:16:58,31,78,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:17:13,31,78,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:17:28,30,78,0,4,-53,-9,-80,66961,131697,eutran-66
2026-01-30T15:17:43,31,78,0,4,-46,-15,-79,66961,131697,eutran-66
2026-01-30T15:17:58,29,78,0,4,-54,-12,-81,66961,131697,eutran-66
2026-01-30T15:18:13,31,78,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:18:28,31,78,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:18:43,29,50,0,4,-54,-13,-83,66961,131697,eutran-66
2026-01-30T15:18:58,30,50,0,4,-53,-11,-83,66961,131697,eutran-66
2026-01-30T15:19:13,31,50,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:19:28,30,50,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T15:19:39,30,50,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T15:19:55,31,50,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:20:13,31,50,0,4,-50,-12,-83,66961,131697,eutran-66
2026-01-30T15:20:28,30,50,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:20:43,31,50,0,4,-52,-12,-82,66961,131697,eutran-66
2026-01-30T15:20:58,30,50,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:21:13,31,50,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:21:28,31,50,0,4,-47,-14,-83,66961,131697,eutran-66
2026-01-30T15:21:43,31,50,0,4,-50,-13,-82,66961,131697,eutran-66
2026-01-30T15:21:58,31,50,0,4,-48,-14,-82,66961,131697,eutran-66
2026-01-30T15:22:13,30,50,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:22:28,31,50,0,4,-52,-10,-80,66961,131697,eutran-66
2026-01-30T15:22:43,31,50,0,4,-51,-13,-82,66961,131697,eutran-66
2026-01-30T15:22:58,31,50,0,4,-51,-13,-82,66961,131697,eutran-66
2026-01-30T15:23:13,31,50,0,4,-51,-13,-83,66961,131697,eutran-66
2026-01-30T15:23:28,31,50,0,4,-49,-12,-81,66961,131697,eutran-66
2026-01-30T15:23:43,31,81,0,4,-51,-11,-79,66961,131697,eutran-66
2026-01-30T15:23:58,31,81,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:24:13,29,81,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T15:24:28,31,81,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:24:43,29,81,0,4,-54,-12,-82,66961,131697,eutran-66
2026-01-30T15:24:58,31,81,0,4,-52,-11,-80,66961,131697,eutran-66
2026-01-30T15:25:13,31,81,0,4,-52,-13,-83,66961,131697,eutran-66
2026-01-30T15:25:28,31,81,0,4,-50,-13,-83,66961,131697,eutran-66
2026-01-30T15:25:43,31,81,0,4,-52,-11,-82,66961,131697,eutran-66
2026-01-30T15:25:59,31,81,0,4,-52,-10,-80,66961,131697,eutran-66
2026-01-30T15:26:10,31,81,0,4,-52,-10,-80,66961,131697,eutran-66
2026-01-30T15:26:25,30,81,0,4,-53,-8,-77,66961,131697,eutran-66
2026-01-30T15:26:44,30,81,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T15:26:59,31,81,0,4,-48,-14,-81,66961,131697,eutran-66
2026-01-30T15:27:13,31,81,0,4,-48,-14,-81,66961,131697,eutran-66
2026-01-30T15:27:28,31,81,0,4,-49,-14,-81,66961,131697,eutran-66
2026-01-30T15:27:43,30,81,0,4,-53,-16,-87,66961,131697,eutran-66
2026-01-30T15:27:58,30,81,0,4,-53,-12,-82,66961,131697,eutran-66
2026-01-30T15:28:13,31,81,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T15:28:28,31,81,0,4,-47,-15,-82,66961,131697,eutran-66
2026-01-30T15:28:43,31,81,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:28:59,31,81,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T15:29:14,31,81,0,4,-52,-13,-81,66961,131697,eutran-66
2026-01-30T15:29:29,31,81,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:29:44,31,81,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:29:59,31,81,0,4,-50,-11,-79,66961,131697,eutran-66
2026-01-30T15:30:14,31,81,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:30:29,30,81,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:30:44,31,81,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:30:59,30,81,0,4,-53,-12,-82,66961,131697,eutran-66
2026-01-30T15:31:14,29,81,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T15:31:29,29,81,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T15:31:44,30,81,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T15:31:59,30,81,0,4,-53,-11,-82,66961,131697,eutran-66
2026-01-30T15:32:14,30,81,0,4,-53,-9,-81,66961,131697,eutran-66
2026-01-30T15:32:29,31,81,0,4,-52,-11,-79,66961,131697,eutran-66
2026-01-30T15:32:44,31,81,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T15:32:55,31,81,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T15:33:14,31,81,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:33:29,31,81,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:33:44,31,81,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:33:59,31,81,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:34:14,31,81,0,4,-49,-12,-79,66961,131697,eutran-66
2026-01-30T15:34:29,29,81,0,4,-54,-12,-81,66961,131697,eutran-66
2026-01-30T15:34:44,30,81,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:34:59,29,81,0,4,-54,-11,-81,66961,131697,eutran-66
2026-01-30T15:35:14,29,81,0,4,-54,-9,-80,66961,131697,eutran-66
2026-01-30T15:35:29,31,81,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:35:44,29,81,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T15:35:59,31,81,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:36:14,30,81,0,4,-53,-12,-82,66961,131697,eutran-66
2026-01-30T15:36:29,31,81,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:36:44,30,81,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:36:59,30,81,0,4,-53,-12,-83,66961,131697,eutran-66
2026-01-30T15:37:14,31,81,0,4,-51,-10,-79,66961,131697,eutran-66
2026-01-30T15:37:29,30,81,0,4,-53,-9,-81,66961,131697,eutran-66
2026-01-30T15:37:44,31,81,0,4,-52,-11,-80,66961,131697,eutran-66
2026-01-30T15:37:59,31,81,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:38:14,30,81,0,4,-53,-12,-79,66961,131697,eutran-66
2026-01-30T15:38:29,30,47,0,4,-53,-12,-82,66961,131697,eutran-66
2026-01-30T15:38:44,29,47,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T15:39:00,31,47,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:39:11,31,47,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:39:26,31,47,0,4,-47,-12,-81,66961,131697,eutran-66
2026-01-30T15:39:44,31,47,0,4,-50,-12,-80,66961,131697,eutran-66
2026-01-30T15:39:59,30,47,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:40:14,30,47,0,4,-53,-12,-81,66961,131697,eutran-66
2026-01-30T15:40:29,31,47,0,4,-49,-13,-81,66961,131697,eutran-66
2026-01-30T15:40:44,31,47,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:40:59,30,47,0,4,-53,-10,-82,66961,131697,eutran-66
2026-01-30T15:41:14,31,47,0,4,-50,-12,-82,66961,131697,eutran-66
2026-01-30T15:41:29,31,47,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:41:44,29,47,0,4,-54,-12,-81,66961,131697,eutran-66
2026-01-30T15:41:59,31,47,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:42:14,31,47,0,4,-47,-14,-79,66961,131697,eutran-66
2026-01-30T15:42:29,29,47,0,4,-54,-11,-79,66961,131697,eutran-66
2026-01-30T15:42:44,31,47,0,4,-52,-10,-81,66961,131697,eutran-66
2026-01-30T15:42:59,31,47,0,4,-49,-13,-81,66961,131697,eutran-66
2026-01-30T15:43:14,30,47,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:43:29,31,47,0,4,-51,-13,-81,66961,131697,eutran-66
2026-01-30T15:43:44,30,47,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:44:00,31,47,0,4,-49,-12,-81,66961,131697,eutran-66
2026-01-30T15:44:15,31,47,0,4,-51,-13,-82,66961,131697,eutran-66
2026-01-30T15:44:30,31,47,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T15:44:45,31,47,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:45:00,30,47,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:45:15,31,47,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:45:30,30,47,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:45:45,31,47,0,4,-50,-11,-81,66961,131697,eutran-66
2026-01-30T15:45:56,31,47,0,4,-50,-11,-81,66961,131697,eutran-66
2026-01-30T15:46:11,31,47,0,4,-50,-15,-84,66961,131697,eutran-66
2026-01-30T15:46:30,31,47,0,4,-49,-12,-82,66961,131697,eutran-66
2026-01-30T15:46:45,31,47,0,4,-52,-13,-81,66961,131697,eutran-66
2026-01-30T15:47:00,31,47,0,4,-49,-14,-81,66961,131697,eutran-66
2026-01-30T15:47:15,29,47,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T15:47:30,31,47,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:47:45,30,47,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:48:00,31,47,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:48:15,30,47,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:48:30,31,39,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T15:48:45,30,39,0,4,-53,-10,-80,66961,131697,eutran-66
2026-01-30T15:49:00,31,39,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:49:15,31,39,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:49:30,31,39,0,4,-47,-14,-81,66961,131697,eutran-66
2026-01-30T15:49:45,31,39,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:50:00,30,39,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T15:50:15,30,39,0,4,-53,-9,-74,66961,131697,eutran-66
2026-01-30T15:50:30,31,39,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T15:50:45,30,39,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:51:00,31,39,0,4,-51,-11,-79,66961,131697,eutran-66
2026-01-30T15:51:15,31,39,0,4,-49,-12,-79,66961,131697,eutran-66
2026-01-30T15:51:30,31,39,0,4,-51,-13,-82,66961,131697,eutran-66
2026-01-30T15:51:45,31,39,0,4,-49,-14,-83,66961,131697,eutran-66
2026-01-30T15:52:00,31,39,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:52:15,31,39,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:52:27,31,39,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:52:42,31,39,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T15:53:00,31,39,0,4,-45,-16,-83,66961,131697,eutran-66
2026-01-30T15:53:15,31,39,0,4,-50,-13,-83,66961,131697,eutran-66
2026-01-30T15:53:30,31,39,0,4,-48,-13,-81,66961,131697,eutran-66
2026-01-30T15:53:45,31,39,0,4,-49,-13,-82,66961,131697,eutran-66
2026-01-30T15:54:00,30,60,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T15:54:15,31,60,0,4,-49,-13,-80,66961,131697,eutran-66
2026-01-30T15:54:30,31,60,0,4,-49,-13,-82,66961,131697,eutran-66
2026-01-30T15:54:45,31,60,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:55:00,31,60,0,4,-52,-13,-81,66961,131697,eutran-66
2026-01-30T15:55:15,31,60,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T15:55:30,31,60,0,4,-51,-13,-81,66961,131697,eutran-66
2026-01-30T15:55:45,31,60,0,4,-52,-13,-82,66961,131697,eutran-66
2026-01-30T15:56:00,31,60,0,4,-47,-13,-81,66961,131697,eutran-66
2026-01-30T15:56:15,31,60,0,4,-48,-14,-79,66961,131697,eutran-66
2026-01-30T15:56:31,31,60,0,4,-47,-14,-80,66961,131697,eutran-66
2026-01-30T15:56:45,29,60,0,4,-54,-11,-81,66961,131697,eutran-66
2026-01-30T15:57:00,31,60,0,4,-49,-13,-81,66961,131697,eutran-66
2026-01-30T15:57:15,31,60,0,4,-50,-15,-82,66961,131697,eutran-66
2026-01-30T15:57:30,30,60,0,4,-53,-12,-81,66961,131697,eutran-66
2026-01-30T15:57:45,31,60,0,4,-48,-12,-80,66961,131697,eutran-66
2026-01-30T15:58:00,31,60,0,4,-48,-14,-82,66961,131697,eutran-66
2026-01-30T15:58:15,31,60,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T15:58:30,31,60,0,4,-45,-14,-81,66961,131697,eutran-66
2026-01-30T15:58:45,31,60,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T15:59:01,31,60,0,4,-47,-14,-81,66961,131697,eutran-66
2026-01-30T15:59:12,31,60,0,4,-47,-14,-81,66961,131697,eutran-66
2026-01-30T15:59:31,31,60,0,4,-52,-13,-81,66961,131697,eutran-66
2026-01-30T15:59:46,31,60,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T16:00:01,29,60,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T16:00:16,31,60,0,4,-46,-14,-81,66961,131697,eutran-66
2026-01-30T16:00:31,31,60,0,4,-48,-15,-82,66961,131697,eutran-66
2026-01-30T16:00:46,31,60,0,4,-47,-14,-81,66961,131697,eutran-66
2026-01-30T16:01:01,29,60,0,4,-54,-12,-81,66961,131697,eutran-66
2026-01-30T16:01:16,31,60,0,4,-50,-10,-81,66961,131697,eutran-66
2026-01-30T16:01:31,31,60,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T16:01:46,30,60,0,4,-53,-10,-81,66961,131697,eutran-66
2026-01-30T16:02:01,30,60,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T16:02:16,31,60,0,4,-50,-12,-81,66961,131697,eutran-66
2026-01-30T16:02:31,30,60,0,4,-53,-12,-82,66961,131697,eutran-66
2026-01-30T16:02:46,31,60,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T16:03:01,29,60,0,4,-54,-11,-81,66961,131697,eutran-66
2026-01-30T16:03:16,31,60,0,4,-52,-14,-82,66961,131697,eutran-66
2026-01-30T16:03:31,31,60,0,4,-49,-12,-81,66961,131697,eutran-66
2026-01-30T16:03:46,30,71,0,4,-53,-11,-81,66961,131697,eutran-66
2026-01-30T16:04:01,31,71,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T16:04:16,31,71,0,4,-51,-11,-80,66961,131697,eutran-66
2026-01-30T16:04:31,29,71,0,4,-54,-10,-81,66961,131697,eutran-66
2026-01-30T16:04:46,31,71,0,4,-49,-11,-81,66961,131697,eutran-66
2026-01-30T16:05:01,29,71,0,4,-54,-12,-81,66961,131697,eutran-66
2026-01-30T16:05:17,31,71,0,4,-52,-10,-81,66961,131697,eutran-66
2026-01-30T16:05:28,31,71,0,4,-52,-10,-81,66961,131697,eutran-66
2026-01-30T16:05:43,31,71,0,4,-52,-12,-81,66961,131697,eutran-66
2026-01-30T16:06:01,31,71,0,4,-48,-15,-81,66961,131697,eutran-66
2026-01-30T16:06:16,31,71,0,4,-48,-11,-81,66961,131697,eutran-66
2026-01-30T16:06:31,31,71,0,4,-51,-11,-81,66961,131697,eutran-66
2026-01-30T16:06:46,31,71,0,4,-50,-13,-81,66961,131697,eutran-66
2026-01-30T16:07:01,31,71,0,4,-51,-12,-81,66961,131697,eutran-66
2026-01-30T16:07:16,31,71,0,4,-44,-11,-81,66961,131697,eutran-66
2026-01-30T16:07:31,31,71,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T16:07:46,31,71,0,4,-52,-11,-81,66961,131697,eutran-66
2026-01-30T16:08:01,31,71,0,4,-48,-12,-81,66961,131697,eutran-66
2026-01-30T16:08:16,31,71,0,4,-50,-11,-81,66961,131697,eutran-66
